13659929,28484978,去海洋馆玩，本来行程里没有准备在里面吃饭，正好碰到饭点，想坐下来好好看看小鱼，很巧，没有预约也坐到了前排的位子，没做足功课，原来有最低消费的，随便点了点东西吃，还好味道不错，菜品很精致，一顿饭吃了将近3小时，一遍看鱼缸一边吃饭的感觉真好,50,1532143847000
13659929,60408330,hello🐾<br />🐳<br />🐠🐠<br />🐟🐟🐟<br />🐡🐡🐡🐡<br />与小鱼的浪漫午餐<br /><br />之前已经攻略过，中午去吃最划算啦！提前邮件预约了最靠近鱼缸的位置。然后，重点来了，可以拿着你的预约短信去售票处换置门票，这样你将可以不用购买门票就能进去看各种鱼啦！<br /><br />吃的话因为有低消，我们三个女生每个人点了一份78新币的套餐（不含服务费），真的上菜两小时，拍照一小时，吃饭两分钟，上菜贼慢，而且不好吃，只能说去吃个环境。装个逼。,40,1526952644000
13659929,1165591162,✨海之味&nbsp;Ocean&nbsp;Restaurant&nbsp;by&nbsp;Cat&nbsp;Cora<br />✨期待了好久的餐厅🍴，据说是全球最大的海洋馆，在这种海底世界里吃饭，确实好开心。但是，真的有些些失望.&nbsp;点了两份set&nbsp;course&nbsp;menu，没有鹅肝了，main&nbsp;course选的duo&nbsp;🐂，too&nbsp;salty。<br />✨其实景观餐厅，并没有期待食物做的多好。但是besides&nbsp;main&nbsp;course，我觉得其他的course做的还是很好吃的，因为个人偏爱甜口。这种new&nbsp;style&nbsp;seafood还是蛮ok的。<br />✨想说的是&nbsp;view真的很无敌，看着🐟游来游去的心情会很好，但是服务真的不怎么样了就。找这个餐厅真的耗费了多半条命，问了无数个人，才终于问到了正确的地址，按说圣淘沙就这么大应该大家会知道吧，但没想到这么艰难。餐厅给的map真是的not&nbsp;helpful&nbsp;at&nbsp;all，反而更confused。比较难接受的是，打了一个小时的电话给餐厅，完全没有人接。这经历太难忘了，最后终于拖着仅剩的5%的energy爬到了餐厅，可能我们reservation是9:30pm的，真的service有点差了。所以整个体验在serivce这方面大大的打折扣了。,40,1525748592000
13659929,1555618,这个地方之前点评上说得很难找，其实就是买了票进海洋馆，然后在海洋馆最大的那个鱼缸的左手边就是了。是一个正式的吃西餐的地方。挺美的，三副刀叉从外往里的用。厨师还会亲自出来介绍菜品。不过英文说的太快，实在是没听清。吃吃饭看看鱼很美好,50,1531578041000
13659929,350630,必须要来好好写写这家餐厅。是新加坡的好友帮预订，据说很火爆，换了不是周末算是订到了位。然后说说如何到达，餐厅是法国厨师掌勺，所以口味很好，在圣淘沙海洋馆下面，餐厅一边就是大鱼缸，可以边吃边看各种大鱼游来游去的。但是如果你不想从海洋馆进，那么看好了，沿着海洋馆售票厅向商场方向笔直走，右手边先找到通往Hard&nbsp;rock酒店大堂的楼梯，上一层后径直往里走，找到酒店大堂的电梯，下到B1，出电梯有2扇门，走右手边的红色门，出了门后看到停车场，对，没错，是停车场，然后左前方会看到一个斜坡，走上斜坡，到尽头会看到有餐厅的指示牌，顺着指示牌走就对了。餐厅6点开门，之前不开门。进了餐厅后，其实不是很大，坐在靠鱼缸比较好。菜单是六道式，都有选择，有170新加坡元和220新加坡元两种模式。有中文菜单。接着说菜品，法式餐，很精致，看似每道都不多，但是一道道吃下来，居然也撑着了，要赞甜品，绝对是会让你意象不到。最后说价格，人均1000人民币左右还是物有所值，值得体验。,50,1526300734000
13659929,50544780,店家位于新加坡S.E.A&nbsp;海洋馆里面&nbsp;我不清楚是几楼&nbsp;在最大的水族箱旁边&nbsp;不买海洋馆的门票会由海洋馆的工作人员带领从特别通道进入餐厅&nbsp;如果用餐完毕你想进入海洋馆&nbsp;服务员也会再次核验你的票根&nbsp;如果你在海洋馆里迷失了方向&nbsp;也可以就近求助工作人员&nbsp;他们会带领你到餐厅&nbsp;餐厅据说是一位有名的料理人cat&nbsp;cora在亚洲的第一家餐厅&nbsp;至于cat&nbsp;cora是谁&nbsp;我不太清楚&nbsp;主要是奔着餐厅环境去的&nbsp;餐厅是预约制的&nbsp;提前20天左右定位&nbsp;很轻松的定到了最接近水族箱的位置&nbsp;餐厅有华人服务员&nbsp;只不过可能是***餐厅&nbsp;他们不肯用中文服务客人&nbsp;所以点菜就是我坚持说中文服务员坚持回应英文&nbsp;两大两小总共消费266新币,40,1523119315000
43098243,875481323,环境不错，在酷热的圣淘沙有这么干净凉快的餐厅还是很享受！只是，味道太难以接受！炒面就是老抽➕柠檬的味道！因为昨晚吃了网红海南鸡饭，有了比较，所以这里海南鸡饭肌肉不弹牙，鸡饭不香！炸鸡套餐薯条不脆，鸡肉干干的！炒饭一般般！环境和服务五星超好评！没得说！食物太一般！价格不算贵！,20,1532758873000
43098243,53437757,从圣淘沙玩出来，真心不知道该去哪里吃饭，大众点评搜了一下，发现good&nbsp;old&nbsp;days的评价很高，于是就跑来这里了。一进门就有服务员热情的打招呼，招呼我们坐下然后递上菜单，还非常热情的推荐他们家的菜品。照图说话两个人点了一份炒饭，一份面条，一份小食两杯水，拿到手跟图片完全一样，分量也是妥妥的够了，炒饭味道非常好吃，在新加坡后面几天的饮食中一直对这份饭念念不忘，真心好吃！！！面条里货超级多，口味很很赞。小食得口味也还可以，不过比前两个就差一点了。如果你去了圣淘沙下来，没定吃饭得地方，那么到这家就不会错了，推荐推荐,50,1533091587000
43098243,18781666,#这餐可是我和小姐姐的年夜饭啊#<br /><br />坐标圣淘沙岛上&nbsp;本来年夜饭想吃的隆重些&nbsp;但由于晚上约了&nbsp;ifly&nbsp;的室内飞行&nbsp;只能就近选择了&nbsp;<br /><br />算是坡国local&nbsp;的快餐厅吧&nbsp;貌似有点餐&nbsp;和自助两种形式。工业简约装修风格还是挺喜欢&nbsp;。点餐取餐都是自助前台完成。<br /><br />点了坡国特色海南鸡饭和叻沙&nbsp;还有沙拉拉🥗分量不错&nbsp;就是等待时间有点久&nbsp;我还着急去ifly呢。味道不踩雷&nbsp;鸡肉还是挺嫩滑的&nbsp;米饭也是我喜欢的偏硬的粒粒质感&nbsp;，配上酱料&nbsp;，口味清淡&nbsp;是我的type&nbsp;。叻沙&nbsp;酸辣汤加上浓浓椰浆就是很喜欢呀。<br /><br />虽不丰盛但也算健康&nbsp;满足。Zan&nbsp;吃饱饱开开心心去飞行啦🍺,40,1524193919000
43098243,1993721,四星其实应该给到她平民的价格<br />有菜有肉有饮料有主食水果在新加坡卖这个价格，实属不易！<br />所以也不要抱着国内五星级自助餐的过高期望值就不会太失望！<br />因为离看秀的地方炒鸡近，所以晚饭点排队情况还是有的！<br />推荐食用海南鸡和叻沙米粉。口味还是很棒的！,40,1529193237000
43098243,214729725,在palawan海滩游玩结束已经中午，在小火车车站找了一家吃饭的餐厅，环境不错，里面很大，可以容纳很多顾客。点菜的话是服务员拿单子给你自己勾选的哦，选玩去付钱，然后领餐。四个人点了炒面，汤面和海南鸡饭，味道不错，价格也不贵，填饱肚子继续玩。,50,1530321271000
43098243,1250621463,玩Ifly之前先吃饭，看他家有沙嗲就进去了，下单和取餐是分开的柜台，上菜速度挺快的，味道不错，而且份量好足，价格做为旅游景区来讲真心不贵。,40,1532334300000
43098243,858668311,圣淘沙小岛上吃的东西不多~这家店在捷运，下了小火车就能看到，在麦当劳对面。<br /><br />如果对新加坡的餐食不感兴趣，但是到了饭点必须要充饥时，保险起见还是点【叻沙】吧😁（适合我这种，同一道菜能够点一周的人）。叻沙汤底用的是椰汁，味道甜中带点辣蛮过瘾，里面的虾肉很新鲜，好评~<br /><br />海南鸡饭~黄姜米饭，很香。鸡肉特别嫩，看起来很寡淡的一道菜（其实也是很寡淡）配上酱料就很美味啦♪(๑ᴖ◡ᴖ๑)♪<br /><br />鸡腿饭~【这道不推荐】鸡腿肉鸡味太重了，而且味道不咋样，鸡腿个儿又大，吃了很顶人…米饭应该是用的糙米，并且煮的时候放入了菠萝汁，其实米饭味道还行，但是跟海南鸡饭的米饭比起来，要逊色的多。另外米饭上盖的虾片，还挺不好吃的…<br /><br />新加坡没什么好玩的，去到圣淘沙没啥好吃的，可以去旧时光尝尝，over~,40,1519059961000
43098243,18515380,就是圣淘沙里面一个能吃饭的地方吧，类似国内那种旅游景点能稍微环境好点的吃饭的地方，反正新加坡美食基本不踩雷，但是也要看个人口味，总之吃的话还算可以吧，地方挺大的，买那个时光之翼的门票有一张减三新币的优惠券正好是他家可以用的，歪打误撞碰上了。基本上也没什么服务吧，反正服务员都是讲英文的😅就那样吧，还好而已。,30,1517846535000
43098243,52879189,新加坡给人的感觉就是很干净，而且这里的菜品味道还是很有东南亚菜系的感觉。<br />个人喜欢这的海南鸡饭，这里的海南鸡饭味道还是很不错的，吃上去口感很香浓，而且最重要的是海南鸡饭的量很足，鸡肉很香浓，个人还是很喜欢的。<br />其次还有这里的沙爹肉串，这里的肉串质感很软，肉质很香浓，我个人很喜欢那孜然粉的味道，还是很不错的感觉。,40,1528423657000
43098243,824873,晚餐我们就在时光之翼海滩那边的good&nbsp;old&nbsp;days吃自助餐，酒店提供的handy手机里有很多景点优惠，其中就包括时光之翼表演门票加good&nbsp;old&nbsp;day自助晚餐，大概是新币30左右吧，具体不记得了。时光之翼的表演时间是19点40一场，20点40一场，我们选择了19点40那场，然后我&nbsp;们六点多就开始吃饭。这个餐厅感觉挺小的，人很多，自助品种也很少，所有东西加在一起种类大概只有十种，应该算是简餐的升级版吧。肉&nbsp;大概只有烤鸡、咖喱土豆，菜只有一个炒杂菜和炒饭炒粉吧，汤粉就是叻沙，奶油汤和西洋菜汤，沙拉蛋糕和水果只有一两种。虽然东西简单&nbsp;，但是味道的确不错，特别是那个叻沙，是我在新加坡吃到的最好吃的，椰香味十足，汤头香料的味道融合的非常好，吃起来非常棒！咖喱土&nbsp;豆做的也很好吃，咖喱味很香，和土豆融合的很好。最棒的是那锅西洋菜红萝卜煲猪踭，简直让我热泪盈眶，在这里喝到老火靓汤真心不容易&nbsp;啊，我足足喝了四碗啊四碗，沙拉也吃了很多，吃草动物觉得满足了，肉基本没怎么吃。有几个马来的服务员态度很好，让我们有宾至如归的&nbsp;感觉，赞赞赞！可惜忘记拍照片了，非常遗憾。,40,1520898674000
20267312,53283908,中午到的，问了下有位置，就在这儿解决了，要了三份套餐，单点了个主菜袋鼠肉，因为是澳大利亚餐厅嘛，应该算特色吧。鹅肝，可以说火候极恰当，入口即化，好评；袋鼠肉煎的恰到好处，但是肉的口感感觉一般般；羊肉很鲜嫩，面的酱汁调制的非常好，汤无功无过，总体好评，性价比较高！,50,1532879679000
20267312,42122766,好的牛排绝对不能有血管出现，而且红白要完美相间，就是俗称的“大理石纹”，这样在料理过程中，脂肪部分融化，均匀分布在肉中，吃起来才会有juicy的感觉。还有一种被称为new&nbsp;york&nbsp;strip的切割法，切好的牛排外层有一圈脂肪，煎制的时候，侧面也带到，最后的成品整个外圈多汁且香韧，吃的时候，可以每口都带到一点外圈的脂肪部分，有人更偏爱这种口感。,50,1531518061000
20267312,4998295,今天去环球影城带宝宝过生日，中午特地出来去这家米其林一星餐厅吃宝宝最爱的牛排🥩中午有午市套餐，一个前菜➕一份主食，今天宝宝生日，店里还送了一小块蛋糕！第一份主食选了牛排，牛排很嫩，很好吃！连边上搭配的菌菇也超级好吃的！还有一份主食选了鱼，鱼肉搭配芥末酱也很好吃，没有鱼刺，适合宝宝！最爱里面的鹅肝，外脆里嫩，唯一的缺点就是量太少了😂几口就没了，太美味！整个过程服务态度都很好！👍,50,1526287210000
20267312,6950408,摘星之旅提前预约晚上的就餐，两个大人一个小孩，对穿着有要求，男士要穿长裤包脚鞋（凉鞋拖鞋不给进），小孩子穿Crocs也不行，运动鞋还ok。点了一份单人份晚餐套餐有两道冷盘一份汤一份主食和甜点150新币，又加了一份海鲜拼盘主食，一份餐前面包和一份青菜，没有点酒，只要了气泡水，加税加服务费380新币左右。<br />餐前小吃是脆芋头片加烟熏鱼片番茄干，分开吃很普通，一口下去味道融合在一起非常好吃，忍不住吃了三片！可以不限量加。<br />面包双拼两种口味，配的茄酱是管装的很特别，面包新鲜烘烤的味道不错。<br />冷腌三文鱼是用海盐冷腌一夜而成，口感滑润细腻略咸，鳄梨酱有加分，黄色的酸南瓜酱个人觉得味道有点奇怪。<br />鹅肝是最出彩的一道，外焦里嫩，配橙酱和蜂蜜橙皮粒味道一流。<br />元贝豌豆汤普普通通。<br />海鲜拼盘分量还可以，两个人吃差不多，烧烤的海虾和大元贝味道不错，龙虾一般，龙虾鳌整个躯壳满口肉超过瘾。<br />终于到米其林一星的牛排了，海盐泡沫很有创意，口感略柴，不知道是不是套餐的缘故肉的份量比较小。<br />然后吃完就结账走了，出门口才想起来有个甜点没上又进去了...<br />甜点是类似熔岩巧克力的巧克力汤，配胡椒味冰淇淋，单独吃有点腻，把巧克力酱淋到冰淇淋上吃会有一点点胡椒的辣味，比较特别。,40,1525448044000
20267312,191219542,是冲着米其林一星来的😀<br />在圣淘沙，所以环境是很好的。餐厅位置比较幽静，装饰精致，取暗色调。😎<br />服务员挺周到的，耐心解释套餐的意思，还好心提醒一些事情。😊<br />菜品很精致，味道中规中矩。讲真，没有什么惊艳之处，和北京上海的西餐厅没有味道上更好的地方，还不如一些我去过的西餐厅。😜<br />但因为总体来讲方方面面还是很不错，所以用餐感受还是很好滴😋,40,1524975579000
20267312,155302,Resort&nbsp;World&nbsp;Sentosa那么多米其林餐厅（新加坡唯一的米其林三星Joël&nbsp;Robuchon&nbsp;Restaurant也在这里，我挺烦这家法餐的，因为）我都快怀疑是不是RWS花钱买通米其林了？我不怎么迷信米其林（尤其是中餐），某些米其林服务和味道也挺普通的！来米其林一颗星Osia&nbsp;Steak&nbsp;and&nbsp;Seafood&nbsp;Grill（谷歌和TripAdvisor上其实口碑很一般）主要是性价比挺很高！不吃套餐的话，牛扒最便宜44新币，比Morton’s便宜太多了！服务还算不错，但经常忘记帮我加冰水，每次都要叫，服务标准有点弱！星期天的Long&nbsp;Lunch，前菜和甜品都是无限量的，主菜倒是一般！前菜有个固定菜单，小黑板上会有当天的新增菜品！固定菜单的前菜不符合我的口味，不过运气不错，小黑板上的当天菜品有我都喜欢的lamb&nbsp;shoulder和foie&nbsp;gras还有Jamon，很好吃！甜品也还行，饭后咖啡可以要求cappuccino&nbsp;or&nbsp;latte（记得坚持一下，一开始说给Black&nbsp;coffee，我说喝不惯）！不过最满意的还是小黑板上的菜！信用卡有9折，然后RWS有3%返点，假装87折吃了一餐,40,1519307172000
20267312,365593,环境还好，餐厅不小，不过桌距不能算大，一面墙都是奖盘，强迫症表示想挪一下。遇到了国内不曾遇到的情况，当然，和春节旺季也有很大关系，几乎所有的米其林餐厅都提前半月甚至一个月约满，有些只有晚上营业，更难约。所以要去的小伙伴最好还是提前做打算。好不容易挤到了一个中午。发现只有套餐。不过菜品还是很精致。鹅肝一定要点，不会后悔。甜点也很赞，巧克力熔浆配冰激凌。,40,1519480574000
20267312,8586768,🏖一早来到新加坡鼎鼎大名的圣淘沙，意味着，完美的一天开始了，逛到腿酸，中午时间看到这家餐厅看起来不错就进去吃饭了，后来才知道原来这也是一家米其林一星餐厅，真的又赚到啦！<br /><br />🏖菜品：👉🏻帕尔玛奶酪脆饼，看上去就很特别，口味也好，而然主角比这个还要好吃几十倍！<br /><br />👉🏻主角马上登场了，澳洲和牛，估计这就是传说中那个喝牛奶，听轻音乐🎵，还有专人帮按摩长大的🐂吧！肉质真的很鲜美嫩滑。<br /><br />👉🏻鹅肝：也是很不错，外脆里嫩，做法和国内有些不同，总之还吃。<br /><br />👉🏻甜品：巧克力汤，陪冰淇淋，这个有点像熔岩巧克力，但是却也有点不同，也是很好吃。,50,1518349914000
20267312,4482874,摘星之旅😘<br />米其林一星的餐厅着装要求比隔壁JR还要高<br />男士长裤正装<br />女士凉鞋也不能入内<br />好在好心的小姐姐借了我一双鞋子，还给了一次性MUJI的袜子更换<br />点了一个热门套餐<br />黄油蒜蓉🍞<br />前菜三文鱼\鱼子很棒<br />扇贝浓汤除了量小味道很正<br />鹅肝烧法很特殊&nbsp;外脆内嫩<br />和牛里脊老公吃了我忘记蹭一口😢<br />羊臀佐黑醋好一般，有点苦😤<br />巧克力汤配芝麻冰激凌很棒&nbsp;不甜不腻<br />餐盘上来都是热的&nbsp;餐具会一直更换<br />整顿饭吃了两个小时&nbsp;上菜比较慢心好累<br />心里给四星&nbsp;点评给五星<br />毕竟是一段浪漫的回忆😏😏😏,50,1516297314000
20267312,21017986,还算可以..服务米其林水平。食物..个人感觉达不到一星，这个价格我想以后会选择Joël&nbsp;Robuchon,40,1527722626000
6364149,1681442922,在圣淘沙岛上的逸濠酒店一层，非常适合度假体验的米其林一星，需要提前一个星期预定。选的八道菜套餐，真是眼睛大肚子小了，别看没道菜一小碟，吃完真的撑到直不起腰，三天都还是很饱的状态。味道更是没得说，每样食材都很新鲜，调味刚刚好，感觉每道菜中的食材都散发了自己的味道，同时又互相交错融合。环境优美，真心有森的感觉。,50,1531572788000
6364149,38601988,又去了，本来想去蒲田，可一想到在上海大悦城吃过的那家，瞬间打消了念头，这月的set基本和十二月的一样，只是摆盘稍微有点变化，但好吃还是一如既往，食材胜在新鲜，做得又很用心，最好吃的还是金沙虾球，XO酱带子和黑椒牛肉粒伴鹅肝，这次另外的一个主菜梅菜鳕鱼比上次好吃，甜品中的芒果西米露还加了藏红花，服务也很好，用餐环境宽敞舒适，下次来应该换套餐了吧😀,50,1520152664000
6364149,52248204,服务生态度很好呀，带我们去了窗边的位置，并且还主动给我铺了一层毛巾，鹅肝和牛肉都特别特别嫩，猪排，龙虾，还有一个类似于虾饼还是鱼饼的东西都很好吃，set里面的面食非常好吃呀！辣辣的超开胃。入口即化那种！味道也很浓郁。上一道菜吃一道菜，吃完了服务员会立马来拿走，所以整顿饭我们的桌子都是空的。。一直在等菜，后来还再单点了一杯杨枝甘露，依然上的终极之慢，在等待的过程中开了一把刺激战场到我成盒子了下一个菜还没上。还有就是大众点评的代金券是抵扣50新币的，但是软件上却标的抵扣500，相当于吃了三千其实结账只能优惠20多人民币左右哟~,50,1530076687000
6364149,1339797497,很优雅的环境，口味比较像中西餐的结合体，服务还不错，就是上菜速度太慢了,50,1531724094000
6364149,847722681,「黑椒酱爆牛柳粒伴鹅肝」很香很浓郁的味道<br />「炭烧加拿大放养优质白猪花肉」这个一般，没吃出来什么特色「羊肚菌竹荪炖浓鸡汤」挺好喝「蛤蜊花肉绍菜焖手工面」也可以哈啊「香芒椰青香茅果冻」还不错「苹果鹅肝沙律」一般般「X.O&nbsp;芦笋虾球带子」这个挺好吃「白胡椒龙虾」也行吧「双味虾球」做的还是不错滴,40,1518384199000
6364149,4358187,就在住的酒店一楼，走进Forest森，仿佛置身于原始而古朴的森林之中。看见主厨温暖的笑容，品着富有创意，摆盘精致的亚洲餐点，便能感受到餐厅所散发的爱意。<br />&nbsp;与很多封闭式的中餐厅有所不同，在Forest森，可以亲自观赏厨师制作美食的全部过程，而餐厅又融合了西式上餐方式，力图给食客以最为完美的用餐体验。称得上是一大亮点。,40,1512212995000
6364149,35570400,就是逸濠酒店的餐厅。早餐自助简简单单，午餐和晚餐就是名厨梁兆基的2016年的米其林一星餐厅。前菜双味虾球很鲜美，蛋黄粉口感翻沙，芥末汁质地细腻，鲜虾生猛如鲤跃龙门。香茅煎澳洲羊排熟度拿捏一流，全无腥膻之气间又有一丝羊油的肥美，慢慢品尝之时已经吃得干净。蟹肉麻婆豆腐当然不够麻也不够辣，但蟹味的海风气息已值回票价，甜味拌饭感觉收不了手。此餐以海底椰芦荟椰汁冻收尾，充满诚意的椰汁冻只得三分甜，其余七分尽是椰林风致，多食不腻。人均138-268新币。,40,1509112566000
6364149,3702249,那天早上竟然还吃了亚坤，Kaya&nbsp;Toast就是热量炸弹而且很耐饿，然后中午就来了这家店，本想着说一定要少吃点，毕竟早饭的热量已经爆表。<br />但是这家店实在好吃，开在Resorts&nbsp;World里的一家酒店，之前竟然没有听说过……不需要太多解释，反正上来的每一道菜都吃完了，除了那碗鱼片汤，实在是撑不下了……,40,1512299650000
6364149,3849141,环境还可以，椅子是白色的，细看好脏，菜都很精致，味道也不错，价格还过的去500rmb/人。,50,1524581767000
